time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,tau_con1,tau_con2
7.431999999999403528e+00,3.122085136264048710e+00,6.330200202871966830e+00,-2.802277468505637525e+00,5.936926804652576273e+00,0.000000000000000000e+00,-1.640657186508178711e+00
7.433999999999403308e+00,3.116622640939024524e+00,6.341779610229443698e+00,-2.660379720970362794e+00,5.642806503100377569e+00,0.000000000000000000e+00,-9.599000215530395508e-01
7.435999999999403087e+00,3.111382874973763091e+00,6.352897307475487310e+00,-2.579532286858084333e+00,5.475184600337263952e+00,0.000000000000000000e+00,-1.639749407768249512e+00
7.437999999999402867e+00,3.106363859278019390e+00,6.363557286511039912e+00,-2.439654407235035016e+00,5.185139322246227422e+00,0.000000000000000000e+00,-1.913388967514038086e+00
7.439999999999402647e+00,3.101647665393612918e+00,6.373589301510417471e+00,-2.276720963530535879e+00,4.847242159087159941e+00,0.000000000000000000e+00,-9.198459982872009277e-01
7.441999999999402426e+00,3.097168881691618303e+00,6.383128838470762290e+00,-2.202205719108198956e+00,4.692582996536545537e+00,0.000000000000000000e+00,-2.139057159423828125e+00
7.443999999999402206e+00,3.092945338487216755e+00,6.392138827643482735e+00,-2.021527172538888806e+00,4.317789711303721134e+00,0.000000000000000000e+00,-1.331023573875427246e+00
7.445999999999401986e+00,3.089011165356946531e+00,6.400548408821645552e+00,-1.912798158076789212e+00,4.092098861411606947e+00,0.000000000000000000e+00,-5.778262019157409668e-01
7.447999999999401766e+00,3.085227584853390326e+00,6.408645180176634426e+00,-1.870901193212236802e+00,4.004912081394400580e+00,0.000000000000000000e+00,-1.043053865432739258e+00
7.449999999999401545e+00,3.081567768143199437e+00,6.416484673783073411e+00,-1.789052488938822405e+00,3.834858101969282007e+00,0.000000000000000000e+00,-9.970295429229736328e-01
7.451999999999401325e+00,3.078066814534916595e+00,6.423994037941341162e+00,-1.712033084551300544e+00,3.674772556174114246e+00,0.000000000000000000e+00,-1.711332559585571289e+00
7.453999999999401105e+00,3.074781388802870552e+00,6.431055709163535639e+00,-1.573550399198842431e+00,3.387217802241897502e+00,0.000000000000000000e+00,-1.118680477142333984e+00
7.455999999999400885e+00,3.071720405328380199e+00,6.437651117347411578e+00,-1.487558870389631638e+00,3.208444659093371509e+00,0.000000000000000000e+00,-7.835710048675537109e-01
7.457999999999400664e+00,3.068801528298420678e+00,6.443950882880507436e+00,-1.431426055976050105e+00,3.091538846713050237e+00,0.000000000000000000e+00,-5.197066068649291992e-01
7.459999999999400444e+00,3.065971370486720193e+00,6.450065621473982880e+00,-1.398826281836335284e+00,3.023390588545901370e+00,0.000000000000000000e+00,-8.624899387359619141e-01
7.461999999999400224e+00,3.063235560512791000e+00,6.455983599050068911e+00,-1.337090208696157356e+00,2.894802273304728502e+00,0.000000000000000000e+00,-1.472828984260559082e+00
7.463999999999400004e+00,3.060675419109553985e+00,6.461536145503146145e+00,-1.223177225808789181e+00,2.657999256251003750e+00,0.000000000000000000e+00,-5.599290132522583008e-01
7.465999999999399783e+00,3.058263455647109552e+00,6.466780190099596481e+00,-1.188870520804820696e+00,2.586215684145344085e+00,0.000000000000000000e+00,-8.736497163772583008e-01
7.467999999999399563e+00,3.055946684259271962e+00,6.471825532959431193e+00,-1.127994606272364253e+00,2.459316791096116450e+00,0.000000000000000000e+00,-1.249060392379760742e+00
7.469999999999399343e+00,3.053783473297142059e+00,6.476551097086574948e+00,-1.035318942782685214e+00,2.266455021721933694e+00,0.000000000000000000e+00,-1.474239587783813477e+00
7.471999999999399122e+00,3.051824401075722282e+00,6.480851953523665721e+00,-9.238554079660697971e-01,2.034608294209756529e+00,0.000000000000000000e+00,-8.743423223495483398e-01
7.473999999999398902e+00,3.050036070494576812e+00,6.484797293708494337e+00,-8.645500671628153500e-01,1.910883619897580044e+00,0.000000000000000000e+00,-5.712786316871643066e-01
7.475999999999398682e+00,3.048339874483977585e+00,6.488550061934826196e+00,-8.317078891317702949e-01,1.842010136768625905e+00,0.000000000000000000e+00,-1.608839631080627441e+00
7.477999999999398462e+00,3.046798035354939760e+00,6.491981201592344597e+00,-7.102184769725612412e-01,1.589306386510926927e+00,0.000000000000000000e+00,-3.955876827239990234e-01
7.479999999999398241e+00,3.045394655456761246e+00,6.495123636440634840e+00,-6.932086945263316036e-01,1.553224470019475056e+00,0.000000000000000000e+00,-4.101848602294921875e-01
7.481999999999398021e+00,3.044026264046628683e+00,6.498191886376127435e+00,-6.752292327581149722e-01,1.515119955229754956e+00,0.000000000000000000e+00,-4.807928204536437988e-01
7.483999999999397801e+00,3.042699597193089023e+00,6.501171960138615091e+00,-6.514846433298976391e-01,1.465049336118626089e+00,0.000000000000000000e+00,-8.008316159248352051e-01
