Wall time,Step,Value
1742636132.9234295,25250000,22775.84765625
1742636144.6390862,25300000,22249.296875
1742636167.4958715,25400000,20846.259765625
1742636196.1901772,25500000,21508.646484375
1742636218.7584229,25600000,23407.9765625
1742636241.66299,25700000,22703.5
1742636258.855321,25750000,23282.158203125
1742636269.817781,25800000,22729.322265625
1742636320.3049657,26000000,23233.853515625
1742636342.775702,26100000,22971.892578125
1742636366.1428277,26200000,21600.04296875
1742636384.2720776,26250000,21713.3359375
1742636395.5759983,26300000,22512.85546875
1742636418.5189383,26400000,24855.9765625
1742636470.0366576,26600000,23118.892578125
1742636493.1515486,26700000,24936.21484375
1742636510.529612,26750000,25862.93359375
1742636521.6320894,26800000,29909.775390625
1742636544.0054736,26900000,25673.76953125
1742636595.7057426,27100000,27954.1484375
1742636617.8137462,27200000,29183.7421875
1742636646.9374347,27300000,36544.96484375
1742636698.8869467,27500000,30114.59375
1742636721.5815501,27600000,34006.6875
1742636744.687989,27700000,31371.62890625
1742636763.2475705,27750000,31038.9609375
1742636775.063612,27800000,29015.140625
1742636798.3382535,27900000,30441.1484375
1742636828.0682511,28000000,33840.2265625
1742636851.2275553,28100000,29788.90625
1742636874.2293286,28200000,27149.72265625
1742636891.9963484,28250000,26584.05859375
1742636926.9016538,28400000,27098.2109375
1742636957.0410447,28500000,25864.265625
1742636980.2156324,28600000,25462.94140625
1742637003.3775423,28700000,24299.609375
1742637020.9709692,28750000,26637.556640625
1742637032.7147756,28800000,24642.51953125
1742637055.7171803,28900000,26109.162109375
1742637084.7484221,29000000,26073.02734375
1742637107.6704068,29100000,26650.66015625
1742637130.5874515,29200000,27347.58203125
1742637148.2004073,29250000,27079.57421875
1742637181.2409728,29400000,27335.369140625
1742637209.3600502,29500000,30822.5078125
1742637231.2063842,29600000,33296.984375
1742637253.5390792,29700000,33346.95703125
1742637282.0240977,29800000,29674.73046875
1742637304.368452,29900000,33073.1796875
1742637354.8901699,30100000,31693.1640625
1742637377.0464785,30200000,29351.80859375
1742637394.121605,30250000,33045.26953125
1742637405.4377697,30300000,32189.615234375
1742637427.5733814,30400000,29334.1484375
1742637456.274774,30500000,29851.390625
1742637478.7693062,30600000,24395.9296875
1742637501.1276667,30700000,28819.890625
1742637518.317938,30750000,28572.8515625
1742637529.6235902,30800000,28409.0703125
1742637601.829193,31100000,34768.7421875
1742637623.1437242,31200000,37463.296875
1742637640.0828571,31250000,38447.71484375
1742637650.7974365,31300000,41829.609375
1742637672.0912805,31400000,47157.6640625
1742637699.560093,31500000,50997.1328125
1742637720.744224,31600000,60223.390625
1742637743.0539646,31700000,55719.6328125
1742637771.3746068,31800000,55103.890625
1742637793.6604042,31900000,57047.578125
1742637843.6779792,32100000,55680.16796875
1742637864.9842083,32200000,53273.79296875
1742637881.954453,32250000,57012.7265625
1742637941.157896,32500000,58027.640625
1742637962.2845824,32600000,60419.5390625
1742637983.5717914,32700000,63781.2265625
1742638000.3796568,32750000,68986.484375
1742638010.9718127,32800000,70639.78125
1742638032.4712508,32900000,74922.34375
1742638060.7618425,33000000,75186.140625
1742638081.9558237,33100000,78211.09375
1742638103.2496555,33200000,78864.4375
1742638120.2514558,33250000,79369.8828125
1742638131.3100226,33300000,75475.0
1742638152.6587174,33400000,69247.5546875
1742638180.0351956,33500000,70436.0625
1742638201.185659,33600000,72190.8359375
1742638222.4318566,33700000,73800.2265625
1742638239.1341124,33750000,73684.28125
1742638249.7291238,33800000,73991.453125
1742638271.4667022,33900000,70471.875
1742638299.2949579,34000000,72473.40625
1742638321.4222927,34100000,66218.4375
1742638343.8261805,34200000,64865.16015625
1742638361.5146282,34250000,62840.234375
1742638394.928045,34400000,55769.171875
1742638423.834897,34500000,54799.96484375
1742638446.0940704,34600000,47084.625
1742638468.16639,34700000,45107.2578125
1742638519.3221977,34900000,37523.88671875
1742638547.734799,35000000,34247.9765625
1742638570.5960283,35100000,33761.40234375
1742638593.82608,35200000,34463.0859375
1742638611.3063843,35250000,32784.6953125
1742638622.6902685,35300000,30032.5
1742638645.5592034,35400000,31873.345703125
1742638674.6358588,35500000,32454.814453125
1742638697.7395153,35600000,31294.126953125
1742638720.4391403,35700000,32336.18359375
1742638749.5536256,35800000,32065.220703125
1742638771.5124283,35900000,33448.40625
1742638799.8859005,36000000,34041.984375
1742638863.5588446,36250000,34531.19140625
1742638875.155626,36300000,34423.265625
1742638898.4052248,36400000,35589.5859375
1742638927.4399204,36500000,35171.0
1742638950.3734782,36600000,33614.44140625
1742638972.43448,36700000,36274.5390625
1742638989.7073724,36750000,33853.66796875
1742639000.8019478,36800000,35291.890625
1742639051.620972,37000000,30658.3359375
1742639074.5314255,37100000,29019.421875
1742639097.0341668,37200000,31867.29296875
1742639114.6668098,37250000,30760.05078125
1742639201.5107412,37600000,30994.19140625
1742639224.3219707,37700000,25536.953125
1742639242.1573124,37750000,29302.97265625
1742639253.788741,37800000,27833.38671875
1742639277.5149853,37900000,29294.1171875
1742639306.9719362,38000000,30270.6875
1742639330.439234,38100000,27879.099609375
1742639371.2403085,38250000,28467.912109375
1742639382.6971679,38300000,27047.875
1742639405.6582658,38400000,30561.40234375
1742639434.699941,38500000,27467.689453125
1742639457.5061872,38600000,28418.52734375
1742639480.4712543,38700000,22942.9453125
1742639498.3675663,38750000,29418.71875
1742639509.7580001,38800000,30628.1953125
1742639532.392966,38900000,29182.455078125
1742639562.0037644,39000000,29684.37109375
1742639585.3888175,39100000,29533.70703125
1742639608.7615514,39200000,30496.90625
1742639626.7640269,39250000,25219.16015625
1742639638.4461362,39300000,25403.02734375
1742639691.5112033,39500000,27840.58203125
1742639714.806575,39600000,28227.25
1742639737.9030263,39700000,28626.9609375
1742639790.820127,39900000,28219.103515625
1742639819.6281042,40000000,28801.75
1742639843.0579925,40100000,29978.05078125
1742639866.4345984,40200000,31328.2734375
1742639884.1360204,40250000,30172.63671875
1742639895.9048872,40300000,30401.50390625
1742639918.91427,40400000,36293.1875
1742639949.0593944,40500000,34254.0390625
1742639972.6008878,40600000,39275.46875
1742639995.7961109,40700000,42013.86328125
1742640014.6523328,40750000,42414.1484375
1742640026.7115078,40800000,41213.96875
1742640051.9959614,40900000,40822.5703125
1742640082.5302944,41000000,44448.21875
1742640148.6922255,41250000,42017.984375
1742640160.4346912,41300000,41184.109375
1742640213.0840356,41500000,33675.96875
1742640236.2121375,41600000,35046.8515625
1742640260.3766975,41700000,30149.8359375
1742640289.707812,41800000,33495.9140625
1742640313.1013453,41900000,32024.677734375
1742640342.482482,42000000,29504.65234375
1742640406.9054766,42250000,26590.44140625
1742640418.6518576,42300000,26374.07421875
1742640441.963831,42400000,28959.3671875
1742640471.6961138,42500000,27580.07421875
1742640494.6888776,42600000,30222.640625
1742640517.6404166,42700000,25496.365234375
1742640535.6411135,42750000,30271.6953125
1742640547.2158298,42800000,25306.271484375
1742640570.262082,42900000,27521.109375
1742640622.770495,43100000,27442.33203125
1742640645.8798895,43200000,26612.6171875
1742640663.669263,43250000,26778.79296875
1742640675.3219514,43300000,29093.166015625
1742640698.017725,43400000,29986.693359375
1742640727.3265717,43500000,30017.03125
1742640773.5811577,43700000,28138.505859375
1742640825.8041136,43900000,30303.0078125
1742640855.3843799,44000000,29023.67578125
1742640878.9605405,44100000,28173.94140625
1742640920.4949126,44250000,34156.0078125
1742640932.1621363,44300000,30004.70703125
1742640955.1117687,44400000,31097.22265625
1742640984.501247,44500000,29283.61328125
1742641007.5019932,44600000,31756.3125
1742641030.641922,44700000,30317.3984375
1742641048.8843076,44750000,31779.748046875
1742641060.448309,44800000,30281.33984375
1742641083.762293,44900000,30586.3984375
1742641113.1977732,45000000,32015.63671875
1742641136.7851872,45100000,29815.4609375
1742641160.1634665,45200000,30689.513671875
1742641177.8790965,45250000,31667.34765625
1742641189.831843,45300000,30630.306640625
1742641213.19488,45400000,30843.603515625
1742641265.8126748,45600000,32209.951171875
1742641289.335702,45700000,33145.30078125
1742641307.161671,45750000,33820.2890625
1742641342.2688951,45900000,30779.40625
1742641395.0966299,46100000,36280.88671875
1742641418.2121646,46200000,34872.7109375
1742641435.943859,46250000,35003.9296875
1742641447.5881476,46300000,36737.046875
1742641471.0153124,46400000,33539.36328125
1742641523.561901,46600000,35254.8515625
1742641546.7900918,46700000,38956.16796875
1742641564.3601222,46750000,34629.45703125
1742641576.1572402,46800000,36636.8203125
1742641599.1790905,46900000,40557.19140625
1742641628.5606275,47000000,37118.35546875
1742641651.9485402,47100000,35355.71875
1742641692.8940034,47250000,38941.36328125
1742641704.6036072,47300000,35438.9453125
1742641727.855799,47400000,34879.74609375
1742641757.7044952,47500000,37872.84375
1742641781.113734,47600000,37610.2265625
1742641804.555468,47700000,33662.890625
1742641822.267033,47750000,39071.89453125
1742641833.9926453,47800000,41678.77734375
1742641886.5705218,48000000,44995.9375
1742641909.909205,48100000,39670.51953125
1742641933.229013,48200000,38860.875
1742641985.8186786,48400000,36016.4453125
1742642080.4778855,48750000,42728.7421875
1742642092.2158763,48800000,40902.8515625
1742642115.7503796,48900000,42078.90625
1742642168.2810376,49100000,44386.515625
1742642191.0526023,49200000,43957.875
1742642208.8186662,49250000,47457.49609375
1742642220.4671643,49300000,50670.296875
1742642243.4453526,49400000,50439.1875
1742642272.8774688,49500000,52001.19140625
1742642295.7628996,49600000,54333.0546875
1742642318.843482,49700000,58289.953125
1742642336.6216471,49750000,58080.15625
1742642348.2225196,49800000,58858.8671875
1742642371.332791,49900000,54140.76953125
1742642400.4699566,50000000,62224.59375
1742642446.4823167,50200000,57826.56640625
1742642463.9148118,50250000,57029.0234375
1742642475.656068,50300000,51525.28125
1742642498.519104,50400000,56415.11328125
1742642528.251384,50500000,59579.30078125
1742642551.3113523,50600000,53763.81640625
1742642574.221621,50700000,54925.89453125
1742642592.3321414,50750000,53517.73828125
1742642603.9466536,50800000,56178.25
1742642627.2396185,50900000,52649.75390625
1742642680.2867787,51100000,48764.9921875
1742642703.396577,51200000,49605.2734375
1742642721.0665529,51250000,50610.828125
1742642732.5428195,51300000,50129.14453125
1742642755.2068353,51400000,47417.06640625
1742642784.2989771,51500000,45242.8828125
1742642807.1947613,51600000,43551.703125
1742642830.4919937,51700000,44724.54296875
1742642847.8471768,51750000,46119.4296875
1742642859.6249785,51800000,43276.046875
1742642882.835805,51900000,43755.390625
1742642912.492202,52000000,40498.0859375
1742642958.6620252,52200000,44253.33984375
1742642976.502484,52250000,41362.984375
1742642988.4391952,52300000,43446.5390625
1742643011.514494,52400000,42289.4375
1742643041.3602688,52500000,39297.65234375
1742643104.6160963,52750000,39327.0
1742643116.170314,52800000,41914.203125
1742643138.5867672,52900000,44432.515625
1742643168.2926466,53000000,43163.2109375
1742643191.301573,53100000,43840.44921875
1742643214.2516844,53200000,40696.10546875
1742643243.655738,53300000,39794.41796875
1742643266.6126385,53400000,38313.265625
1742643296.3623555,53500000,39379.9140625
1742643319.2745078,53600000,36859.8671875
1742643342.4182642,53700000,38793.703125
1742643360.3662195,53750000,35587.1953125
1742643371.9479797,53800000,35310.23828125
1742643395.1692426,53900000,31519.140625
1742643447.768755,54100000,33333.57421875
1742643470.6632826,54200000,31353.240234375
1742643500.5120077,54300000,29710.29296875
1742643523.7642775,54400000,29906.818359375
1742643553.4174445,54500000,30714.65625
1742643576.5387993,54600000,29979.07421875
1742643600.0432594,54700000,29328.212890625
1742643630.2191076,54800000,25432.626953125
1742643652.9874716,54900000,25249.630859375
1742643682.419476,55000000,25378.3203125
1742643705.3764234,55100000,23119.474609375
1742643728.267086,55200000,23090.46875
1742643758.0042465,55300000,22276.236328125
1742643810.5596852,55500000,20452.70703125
1742643833.5017366,55600000,17680.8828125
1742643856.5829468,55700000,18688.19140625
1742643886.4771583,55800000,17790.09765625
1742643909.8193476,55900000,16252.2568359375
1742643939.4478846,56000000,21157.568359375
1742643962.9887319,56100000,21984.3046875
1742643985.814927,56200000,23385.3671875
1742644015.5160637,56300000,20786.787109375
1742644038.6827912,56400000,21114.072265625
1742644068.3607576,56500000,22445.50390625
1742644091.3312986,56600000,22474.09765625
1742644114.1702707,56700000,19180.76171875
1742644132.0226312,56750000,22839.5703125
1742644166.6412895,56900000,20812.693359375
1742644195.9843805,57000000,15707.0078125
1742644219.0868244,57100000,13583.681640625
1742644242.0161319,57200000,14759.59765625
1742644271.7588918,57300000,13067.046875
1742644295.017128,57400000,12896.7587890625
1742644325.182888,57500000,11592.6005859375
1742644348.5914567,57600000,12665.435546875
1742644390.052699,57750000,13612.806640625
1742644402.0653138,57800000,11659.3544921875
1742644425.4686456,57900000,10314.7783203125
1742644455.47579,58000000,10626.8349609375
1742644479.0516996,58100000,11704.59765625
1742644502.4316802,58200000,10698.9521484375
1742644520.6045265,58250000,11559.916015625
1742644532.5038924,58300000,14448.80859375
1742644556.0386314,58400000,10639.783203125
1742644609.6838539,58600000,6716.140625
1742644633.3955722,58700000,5998.47265625
1742644663.1520226,58800000,11950.490234375
1742644686.6054943,58900000,8847.734375
1742644716.848932,59000000,8898.470703125
1742644740.272443,59100000,4308.154296875
1742644763.6678739,59200000,6834.71826171875
1742644781.1577241,59250000,8650.2626953125
1742644793.0356107,59300000,7753.11328125
1742644816.3270667,59400000,6179.740234375
1742644846.6681721,59500000,9329.376953125
1742644893.6150389,59700000,9688.955078125
1742644911.214026,59750000,9689.9296875
1742644922.8097212,59800000,9362.869140625
1742644946.4919434,59900000,9130.33203125
1742644976.1411514,60000000,11360.328125
1742644999.8782272,60100000,11891.7724609375
1742645023.511405,60200000,16451.28515625
1742645041.8035936,60250000,11400.587890625
1742645053.6527784,60300000,12479.80078125
1742645077.3982224,60400000,17673.71484375
1742645107.8597276,60500000,16884.9296875
1742645131.5003603,60600000,16781.6015625
1742645155.2979815,60700000,15481.599609375
1742645173.2684886,60750000,15383.2880859375
1742645184.9754472,60800000,14766.0732421875
1742645208.4830444,60900000,12549.421875
1742645238.4188292,61000000,6923.42626953125
1742645261.659563,61100000,12681.2109375
1742645285.070771,61200000,6785.6982421875
1742645303.4706938,61250000,17891.55078125
1742645315.016166,61300000,13421.3046875
1742645338.2624822,61400000,21684.078125
1742645391.5705462,61600000,4108.8935546875
1742645415.0581686,61700000,21728.6953125
1742645433.3506737,61750000,15766.2353515625
1742645468.9101696,61900000,9210.9599609375
1742645498.5972486,62000000,9597.62109375
1742645522.194091,62100000,-4530.03466796875
1742645545.7163973,62200000,2254.98876953125
1742645563.554995,62250000,-17400.4140625
1742645676.4869142,62700000,-30102.833984375
1742645694.6901808,62750000,-33381.6640625
1742645706.2265508,62800000,-19086.38671875
1742645759.1659505,63000000,-35772.7265625
1742645782.445987,63100000,-23161.55859375
1742645806.0585587,63200000,-10228.4619140625
1742645824.9408891,63250000,-18210.5078125
1742645837.102362,63300000,-38416.84765625
1742645893.0230134,63500000,-60135.73046875
1742645917.502214,63600000,-71985.96875
1742645941.9610207,63700000,-72344.84375
1742645960.830219,63750000,-89467.6796875
1742645973.195358,63800000,-106081.03125
1742645997.777264,63900000,-152603.25
1742646028.6686208,64000000,-181243.3125
1742646052.7186663,64100000,-167752.75
1742646077.0554261,64200000,-209300.671875
1742646096.217426,64250000,-213399.078125
1742646108.9087443,64300000,-224862.25
1742646133.4458506,64400000,-249619.265625
1742646165.1870935,64500000,-247865.3125
1742646214.6538692,64700000,-303951.1875
1742646233.2127497,64750000,-314355.3125
1742646245.658292,64800000,-337709.0
1742646270.520564,64900000,-344894.59375
1742646300.236212,65000000,-334103.71875
1742646324.5991383,65100000,-366927.09375
1742646349.1360338,65200000,-425291.25
1742646367.3262582,65250000,-419379.375
1742646379.6496587,65300000,-417050.0625
1742646459.8421962,65600000,-412371.5625
1742646484.237094,65700000,-478244.5625
1742646502.2957208,65750000,-473054.4375
1742646514.603486,65800000,-514964.8125
1742646539.3325095,65900000,-522807.8125
1742646570.034217,66000000,-567930.0
1742646618.5664394,66200000,-572008.625
1742646636.4545388,66250000,-577772.5
1742646648.9855855,66300000,-559090.125
1742646672.6033683,66400000,-520127.8125
1742646703.5321562,66500000,-441881.34375
1742646727.8074412,66600000,-552706.0
1742646751.8488011,66700000,-521519.625
1742646769.8553765,66750000,-481743.4375
1742646805.1733427,66900000,-386500.6875
1742646835.1413252,67000000,-422346.65625
1742646857.436546,67100000,-264663.8125
1742646881.7385283,67200000,-325342.78125
1742646900.4900906,67250000,-369603.375
1742646912.790537,67300000,-326654.75
1742646937.0042398,67400000,-387815.375
1742646968.2694542,67500000,-498851.71875
1742646992.5959742,67600000,-435029.28125
1742647016.8187253,67700000,-515158.0
1742647047.5165856,67800000,-527298.0
1742647071.8375134,67900000,-608927.4375
1742647102.730901,68000000,-688158.25
1742647151.7295022,68200000,-881602.25
1742647170.788741,68250000,-876105.9375
1742647183.4173012,68300000,-778500.875
1742647207.4863694,68400000,-811450.6875
1742647238.2498431,68500000,-930063.3125
1742647262.631116,68600000,-846428.25
1742647286.939122,68700000,-905033.3125
1742647305.6345978,68750000,-1001717.875
1742647318.046696,68800000,-976850.0
1742647342.2459745,68900000,-910990.75
1742647373.2590744,69000000,-1012735.25
1742647397.2988932,69100000,-1028948.0
1742647420.9965532,69200000,-951203.4375
1742647439.602637,69250000,-1025724.0625
1742647451.9773564,69300000,-1060236.625
1742647476.375505,69400000,-936724.0
1742647507.6122026,69500000,-1238770.625
1742647531.666201,69600000,-1231555.25
1742647555.8697715,69700000,-1098899.75
1742647574.2916121,69750000,-1294780.25
1742647586.582597,69800000,-1081632.75
1742647640.9907324,70000000,-1010975.75
1742647664.9615395,70100000,-1108572.0
1742647708.1423733,70250000,-1183093.625
1742647720.6896112,70300000,-1128531.375
1742647775.9002805,70500000,-1107624.75
1742647825.101299,70700000,-1173632.25
1742647843.7017736,70750000,-1418608.5
1742647880.6989977,70900000,-1321369.75
1742647911.7364395,71000000,-1482966.25
