Wall time,Step,Value
1743344665.4417212,25700000,101398.1796875
1743344729.0419822,25800000,43219.71875
1743344771.4337091,25900000,53715.17578125
1743344835.7556295,26000000,90975.828125
1743344877.9677136,26100000,254495.125
1743344919.9919863,26200000,289499.34375
1743344983.9972482,26300000,167952.28125
1743345026.6510189,26400000,1285224.25
1743345091.035756,26500000,601349.9375
1743345133.7006402,26600000,1465482.5
1743345175.8682182,26700000,681965.4375
1743345240.027528,26800000,830797.0625
1743345282.7098994,26900000,504641.0
1743345346.264127,27000000,105431.9375
1743345388.6471503,27100000,121431.1796875
1743345431.0768204,27200000,160404.65625
1743345495.3404589,27300000,1080182.875
1743345537.7710752,27400000,262053.328125
1743345602.3386803,27500000,849524.6875
1743345645.427086,27600000,542103.125
1743345687.927851,27700000,2476875.5
1743345751.990304,27800000,414133.9375
1743345794.1406922,27900000,-95437.2109375
1743345857.980072,28000000,647902.4375
1743345899.937533,28100000,43338.86328125
1743345942.2161946,28200000,-17864.443359375
1743346007.3427606,28300000,3269972.0
1743346049.9283512,28400000,1208767.0
1743346113.8280413,28500000,1115715.5
1743346156.5340638,28600000,308211.03125
1743346199.2245784,28700000,535688.375
1743346263.5269058,28800000,449678.46875
1743346306.4252694,28900000,1550092.25
1743346371.294541,29000000,1235912.75
1743346413.7103806,29100000,1347410.375
1743346456.2394555,29200000,753232.0
1743346521.2385807,29300000,782005.5
1743346563.8923104,29400000,802519.5
1743346627.5970578,29500000,2313911.0
1743346669.800304,29600000,1798448.125
1743346712.159631,29700000,2029833.5
1743346776.434391,29800000,2288166.25
1743346819.2273264,29900000,3237176.25
1743346883.349282,30000000,3481001.5
