Wall time,Step,Value
1742631913.9014118,8800000,507418.96875
1742631936.4081552,8900000,633551.6875
1742631965.630491,9000000,1034321.0
1742631988.4830897,9100000,752181.25
1742632011.5013602,9200000,845787.8125
1742632029.27346,9250000,960388.125
1742632040.9156065,9300000,940383.875
1742632063.7540715,9400000,482328.15625
1742632117.6925445,9600000,555832.125
1742632140.6482258,9700000,931004.125
1742632158.35201,9750000,594295.6875
1742632170.12523,9800000,1216192.625
1742632193.0539336,9900000,1036188.75
1742632221.6847844,10000000,1183452.0
1742632244.207881,10100000,585293.0
1742632266.7057948,10200000,1419274.25
1742632284.5752697,10250000,804007.625
1742632296.1631463,10300000,1093094.75
1742632347.2917745,10500000,965821.25
1742632370.0648625,10600000,1730618.0
1742632393.2284007,10700000,641453.125
1742632410.8126798,10750000,817590.8125
1742632422.1738045,10800000,781233.375
1742632444.7866113,10900000,860154.8125
1742632473.893052,11000000,646394.6875
1742632496.9001935,11100000,1045576.375
1742632537.3697288,11250000,494915.1875
1742632572.0297017,11400000,601501.5625
1742632602.0419629,11500000,525127.375
1742632625.283793,11600000,637527.6875
1742632648.6901698,11700000,743829.125
1742632666.3948936,11750000,1448856.375
1742632677.839509,11800000,602564.25
1742632701.1908424,11900000,460373.75
1742632730.7847898,12000000,356430.0
1742632754.3157594,12100000,802270.75
1742632777.5574496,12200000,403504.9375
1742632795.6954124,12250000,937526.25
1742632807.6211565,12300000,932309.1875
1742632830.902967,12400000,823763.5625
1742632884.7819793,12600000,888125.375
1742632926.3760374,12750000,1394142.875
1742632938.0506997,12800000,3350631.0
1742632961.865259,12900000,571647.0
1742633015.7442327,13100000,591664.625
1742633039.7529438,13200000,678107.875
1742633057.905727,13250000,1001937.6875
1742633069.6339567,13300000,1204272.0
1742633093.5218809,13400000,865208.25
1742633124.3765278,13500000,271817.375
1742633148.2695155,13600000,669930.125
1742633172.0830843,13700000,498750.46875
1742633190.5395813,13750000,786791.0
1742633203.2152576,13800000,475811.09375
1742633227.89183,13900000,902614.375
1742633283.2136068,14100000,500004.25
1742633307.7878304,14200000,373187.8125
1742633326.939053,14250000,329321.75
1742633339.0563664,14300000,434120.625
1742633362.7742167,14400000,610843.4375
1742633393.323304,14500000,349201.375
1742633417.4720895,14600000,355142.5
1742633441.4704137,14700000,774912.125
1742633460.2732975,14750000,722325.625
1742633472.5097826,14800000,531293.125
1742633496.5390599,14900000,923596.6875
1742633550.2467844,15100000,837826.8125
1742633575.239017,15200000,867219.9375
1742633594.8138914,15250000,1420204.5
1742633607.2706227,15300000,749305.5
1742633632.7664886,15400000,2369900.5
1742633663.0760233,15500000,1197489.0
1742633687.1273882,15600000,1604765.5
1742633742.5642464,15800000,1279942.0
1742633767.6526003,15900000,1257405.25
1742633799.0695736,16000000,1675984.25
1742633823.804728,16100000,1902536.125
1742633848.3592439,16200000,1389452.5
1742633866.5451658,16250000,1474568.75
1742633877.9563932,16300000,1051279.5
1742633929.4459074,16500000,1612853.125
1742633952.7104053,16600000,1663186.0
1742633976.7987907,16700000,1670174.375
1742633995.2814462,16750000,1225620.75
1742634028.9618165,16900000,1280553.25
1742634057.3442664,17000000,904199.5625
1742634079.6359544,17100000,811504.375
1742634101.9387658,17200000,1258018.75
1742634119.5917504,17250000,692251.875
1742634131.0243537,17300000,742089.9375
1742634153.5408654,17400000,902177.9375
1742634182.8573303,17500000,1505914.625
1742634204.8958578,17600000,1632456.75
1742634226.874838,17700000,556549.3125
1742634255.1117852,17800000,805307.5
1742634277.3218138,17900000,835785.0
1742634305.8007262,18000000,724576.0
1742634328.4710736,18100000,732623.375
1742634367.6512048,18250000,511319.78125
1742634379.8630438,18300000,2116853.75
1742634404.879214,18400000,560926.0
1742634438.4418886,18500000,486305.34375
1742634461.7884235,18600000,358275.875
1742634483.899212,18700000,712896.6875
1742634501.3050795,18750000,1045500.5
1742634512.5984018,18800000,1062295.25
1742634535.1762636,18900000,1054779.875
1742634609.705749,19200000,782320.125
1742634626.867069,19250000,1071885.375
1742634637.9096012,19300000,522009.90625
1742634659.9559238,19400000,744210.8125
1742634688.2564929,19500000,621184.3125
1742634711.315827,19600000,2076451.0
1742634733.6504507,19700000,633914.375
1742634750.7244709,19750000,1029113.875
1742634762.0209098,19800000,918899.9375
1742634784.0595803,19900000,1473774.75
1742634814.625814,20000000,844772.875
1742634862.2414973,20200000,1419245.875
1742634879.9742908,20250000,1150399.875
1742634891.4225488,20300000,834435.125
1742634913.8238606,20400000,895701.875
1742634943.1656148,20500000,830908.125
1742634965.3610966,20600000,555498.0625
1742634987.2810552,20700000,1314819.875
1742635004.4516304,20750000,578960.5
1742635015.916972,20800000,522748.125
1742635090.4746764,21100000,378377.5
1742635112.878356,21200000,566234.125
1742635130.372161,21250000,697688.5625
1742635141.834148,21300000,359955.25
1742635193.4483514,21500000,572776.125
1742635215.4467673,21600000,677771.625
1742635238.1259289,21700000,1331322.5
1742635255.8567345,21750000,869529.125
1742635290.3326807,21900000,493454.0
1742635318.9218183,22000000,873656.75
1742635364.6685429,22200000,1502431.5
1742635393.758004,22300000,657747.875
1742635416.0721781,22400000,442373.0
1742635467.295271,22600000,995486.5
1742635490.3525357,22700000,583161.5
1742635519.337349,22800000,1199161.125
1742635541.97385,22900000,653108.3125
1742635570.8000343,23000000,1140830.875
1742635593.7713642,23100000,1038709.375
1742635633.8028421,23250000,1264819.375
1742635644.8445892,23300000,1676161.5
1742635667.0746152,23400000,1352654.75
1742635695.4879994,23500000,2954108.0
1742635717.5643241,23600000,1826701.5
1742635739.543607,23700000,669576.875
1742635756.5127122,23750000,836732.25
1742635768.0384593,23800000,1336602.25
1742635791.0114806,23900000,1758686.25
1742635819.4629157,24000000,1790041.25
1742635842.680873,24100000,1566348.875
1742635865.2745688,24200000,1412014.5
1742635882.381491,24250000,2377120.0
1742635893.3167498,24300000,38895808.0
1742635915.3457603,24400000,1344389.25
1742635966.736122,24600000,688024.3125
1742635988.9277718,24700000,2659855.0
1742636006.560618,24750000,1090068.5
1742636018.0448122,24800000,1163088.625
1742636040.9385068,24900000,1361611.75
1742636069.1990182,25000000,1991384.75
1742636091.6432822,25100000,810860.0
1742636114.9254334,25200000,838195.25
1742636132.92344,25250000,1623100.875
1742636144.6390955,25300000,689395.375
1742636167.4958785,25400000,493591.625
1742636196.190186,25500000,729674.125
1742636218.7584305,25600000,1049929.625
1742636241.662997,25700000,1797555.5
1742636258.8553286,25750000,1371905.25
1742636269.817788,25800000,725040.5
1742636320.3049734,26000000,2071426.25
1742636342.7757092,26100000,1507242.75
1742636366.1428351,26200000,1595223.75
1742636384.272085,26250000,1060016.375
1742636395.5760055,26300000,1233548.0
1742636418.5189452,26400000,3172517.0
1742636470.0366657,26600000,1369771.25
1742636493.151557,26700000,2049797.5
1742636510.5296197,26750000,2442110.75
1742636521.6320965,26800000,2592810.0
1742636544.0054808,26900000,2095444.5
1742636595.7057498,27100000,2733262.75
1742636617.8137536,27200000,2308184.25
1742636646.9374418,27300000,2973188.5
1742636698.886954,27500000,74453104.0
1742636721.581557,27600000,3745029.25
1742636744.687996,27700000,1980312.625
1742636763.2475781,27750000,1680619.5
1742636775.063619,27800000,1791545.125
1742636798.3382668,27900000,3211141.0
1742636828.0682604,28000000,7036646.0
1742636851.227562,28100000,2079699.75
1742636874.2293358,28200000,2000532.25
1742636891.9963562,28250000,2294701.0
1742636926.901661,28400000,4644395.5
1742636957.0410526,28500000,2862439.0
1742636980.2156394,28600000,3190730.25
1742637003.3775542,28700000,4290955.5
1742637020.970977,28750000,39402472.0
1742637032.7147825,28800000,2008315.375
1742637055.7171874,28900000,2317356.75
1742637084.7484298,29000000,36754344.0
1742637107.6704144,29100000,40837304.0
1742637130.58746,29200000,939178.5
1742637148.200415,29250000,1144933.25
1742637181.2409816,29400000,3907586.5
1742637209.3600578,29500000,40771848.0
1742637231.2063916,29600000,3126518.0
1742637253.53909,29700000,3683724.5
1742637282.024105,29800000,2775363.5
1742637304.3684592,29900000,2809907.5
1742637354.8901772,30100000,3455851.5
1742637377.0464854,30200000,5950024.5
1742637394.1216142,30250000,3908920.5
1742637405.4377768,30300000,4641494.5
1742637427.573393,30400000,3322791.0
1742637456.2747817,30500000,3305302.0
1742637478.7693133,30600000,5472938.0
1742637501.1276753,30700000,2679433.5
1742637518.317946,30750000,5498802.0
1742637529.6235976,30800000,4256217.0
1742637601.8292,31100000,4042740.0
1742637623.1437314,31200000,2727880.0
1742637640.0828652,31250000,4703695.5
1742637650.7974434,31300000,3586841.75
1742637672.0912876,31400000,4392143.0
1742637699.5601006,31500000,1765190.375
1742637720.7442312,31600000,1771717.125
1742637743.0539715,31700000,2611868.0
1742637771.374614,31800000,4771239.0
1742637793.6604114,31900000,2483060.25
1742637843.6779866,32100000,2945080.75
1742637864.9842155,32200000,3073608.0
1742637881.954462,32250000,3890726.75
1742637941.157904,32500000,3048593.75
1742637962.2845893,32600000,2961174.5
1742637983.5717986,32700000,1920777.125
1742638000.379665,32750000,1581980.5
1742638010.9718199,32800000,671240.25
1742638032.471258,32900000,11035967.0
1742638060.76185,33000000,1444566.5
1742638081.9558306,33100000,1188698.5
1742638103.2496626,33200000,1124304.0
1742638120.2514634,33250000,1959577.5
1742638131.3100302,33300000,1813274.0
1742638152.658724,33400000,3166121.0
1742638180.035203,33500000,5317978.0
1742638201.1856658,33600000,2283674.5
1742638222.4318638,33700000,3711410.75
1742638239.1341197,33750000,3520460.5
1742638249.729131,33800000,5638719.0
1742638271.4667099,33900000,84596784.0
1742638299.2949653,34000000,3346843.5
1742638321.4222999,34100000,6584863.0
1742638343.8261876,34200000,4009546.25
1742638361.5146358,34250000,3621000.25
1742638394.9280524,34400000,39042464.0
1742638423.834905,34500000,3636694.25
1742638446.0940776,34600000,4082099.0
1742638468.166397,34700000,4817626.5
1742638519.3222044,34900000,7636437.5
1742638547.734807,35000000,3648574.0
1742638570.5960352,35100000,5088341.0
1742638593.826087,35200000,9634852.0
1742638611.306392,35250000,5875142.0
1742638622.6902754,35300000,3970462.5
1742638645.5592108,35400000,4456650.5
1742638674.6358666,35500000,3489244.75
1742638697.7395222,35600000,40252460.0
1742638720.4391477,35700000,36452336.0
1742638749.5536327,35800000,3682302.5
1742638771.5124354,35900000,7531638.5
1742638799.8859084,36000000,43271480.0
1742638863.5588527,36250000,3950683.75
1742638875.1556334,36300000,6203662.0
1742638898.4052317,36400000,4230663.5
1742638927.4399295,36500000,3329436.0
1742638950.3734856,36600000,2813751.5
1742638972.4344888,36700000,4175747.25
1742638989.7073803,36750000,3540298.0
1742639000.8019552,36800000,3975066.5
1742639051.6209872,37000000,2861355.25
1742639074.5314326,37100000,3771721.5
1742639097.034174,37200000,3751201.0
1742639114.6668172,37250000,9050706.0
1742639201.5107508,37600000,2684057.0
1742639224.3219776,37700000,4334940.0
1742639242.1573205,37750000,2157699.25
1742639253.7887511,37800000,4316660.0
1742639277.5149925,37900000,2707554.5
1742639306.9719439,38000000,2430881.5
1742639330.4392414,38100000,3575466.75
1742639371.2403169,38250000,2829826.5
1742639382.6971748,38300000,3692117.75
1742639405.6582725,38400000,10302104.0
1742639434.6999488,38500000,2185653.5
1742639457.5061946,38600000,3366049.0
1742639480.4712613,38700000,38599260.0
1742639498.3675737,38750000,4869673.5
1742639509.7580068,38800000,9311057.0
1742639532.3929734,38900000,6314433.0
1742639562.0037723,39000000,3892132.25
1742639585.3888245,39100000,6489607.0
1742639608.7615583,39200000,10056455.0
1742639626.7640345,39250000,6981395.0
1742639638.4461432,39300000,6083109.0
1742639691.5112112,39500000,3924312.75
1742639714.8065822,39600000,7413459.0
1742639737.9030335,39700000,3531591.5
1742639790.8201337,39900000,3675850.5
1742639819.6281118,40000000,52710616.0
1742639843.0579998,40100000,39516700.0
1742639866.4346056,40200000,2885055.5
1742639884.1360285,40250000,3114462.0
1742639895.904894,40300000,3980994.25
1742639918.914277,40400000,6077806.0
1742639949.0594025,40500000,4952349.0
1742639972.6008952,40600000,5605619.5
1742639995.7961183,40700000,6854806.0
1742640014.6523416,40750000,10911833.0
1742640026.7115147,40800000,4605344.0
1742640051.9959683,40900000,2883203.25
1742640082.5303023,41000000,6043041.0
1742640148.6922333,41250000,3449593.0
1742640160.4346998,41300000,2225248.0
1742640213.0840435,41500000,3070890.0
1742640236.2121444,41600000,4710133.0
1742640260.3767045,41700000,5078032.0
1742640289.7078192,41800000,6243271.0
1742640313.1013525,41900000,4126728.25
1742640342.4824915,42000000,7122877.5
1742640406.9054844,42250000,43909784.0
1742640418.6518667,42300000,10088174.0
1742640441.9638379,42400000,6296524.0
1742640471.6961215,42500000,11384644.0
1742640494.6888847,42600000,4137884.0
1742640517.6404243,42700000,5014929.5
1742640535.6411214,42750000,9282535.0
1742640547.215837,42800000,4038643.25
1742640570.2620912,42900000,45159308.0
1742640622.7705023,43100000,4097708.0
1742640645.8798966,43200000,6238746.5
1742640663.6692705,43250000,4325865.0
1742640675.321959,43300000,2626065.5
1742640698.0177321,43400000,4923676.0
1742640727.326579,43500000,7705702.0
1742640773.5811663,43700000,6885683.0
1742640825.8041208,43900000,3813944.5
1742640855.3843873,44000000,6010024.0
1742640878.9605477,44100000,42250908.0
1742640920.4949205,44250000,3731409.5
1742640932.1621435,44300000,5409455.0
1742640955.1117764,44400000,10892068.0
1742640984.5012546,44500000,48116112.0
1742641007.5020003,44600000,5311050.5
1742641030.6419308,44700000,4530229.5
1742641048.8843155,44750000,4100662.5
1742641060.448316,44800000,6046019.5
1742641083.7623003,44900000,3307331.5
1742641113.1977816,45000000,12489682.0
1742641136.7851942,45100000,13392526.0
1742641160.1634734,45200000,2459193.5
1742641177.879104,45250000,3207365.5
1742641189.83185,45300000,5384771.5
1742641213.1948876,45400000,17112122.0
1742641265.812682,45600000,11980096.0
1742641289.335709,45700000,39585736.0
1742641307.1616783,45750000,10695668.0
1742641342.2689023,45900000,42010736.0
1742641395.0966372,46100000,19911452.0
1742641418.2121735,46200000,13390624.0
1742641435.9438672,46250000,12488129.0
1742641447.5881548,46300000,9922425.0
1742641471.0153196,46400000,56719636.0
1742641523.5619082,46600000,12439966.0
1742641546.790099,46700000,12224065.0
1742641564.3601308,46750000,33753896.0
1742641576.1572473,46800000,11215288.0
1742641599.1790974,46900000,7994064.0
1742641628.5606365,47000000,7932742.0
1742641651.9485474,47100000,38365928.0
1742641692.8940115,47250000,14400928.0
1742641704.6036148,47300000,17383316.0
1742641727.8558068,47400000,42622144.0
1742641757.7045028,47500000,10370900.0
1742641781.1137412,47600000,48203288.0
1742641804.555475,47700000,83928760.0
1742641822.2670405,47750000,78435176.0
1742641833.9926527,47800000,16231122.0
1742641886.5705295,48000000,15121722.0
1742641909.909212,48100000,102113336.0
1742641933.2290199,48200000,85354080.0
1742641985.8186855,48400000,80456320.0
1742642080.477893,48750000,24498314.0
1742642092.2158835,48800000,113897408.0
1742642115.750387,48900000,27512428.0
1742642168.2810442,49100000,72939072.0
1742642191.0526094,49200000,29433912.0
1742642208.818674,49250000,37075196.0
1742642220.467171,49300000,27280164.0
1742642243.44536,49400000,23338950.0
1742642272.8774765,49500000,11484737.0
1742642295.7629068,49600000,10028939.0
1742642318.8434892,49700000,16172400.0
1742642336.6216545,49750000,8081160.5
1742642348.2225268,49800000,9385192.0
1742642371.332798,49900000,7011684.5
1742642400.4699643,50000000,7372171.0
1742642446.482324,50200000,9360972.0
1742642463.9148195,50250000,5646060.5
1742642475.6560755,50300000,43253224.0
1742642498.519111,50400000,15663670.0
1742642528.2513916,50500000,14811002.0
1742642551.311361,50600000,13751234.0
1742642574.221628,50700000,9233238.0
1742642592.3321493,50750000,14678656.0
1742642603.9466605,50800000,7455805.5
1742642627.2396262,50900000,5898078.0
1742642680.2867858,51100000,4628582.0
1742642703.396584,51200000,5639757.0
1742642721.0665605,51250000,3451161.75
1742642732.5428267,51300000,6722065.5
1742642755.2068424,51400000,7579654.0
1742642784.2989857,51500000,12588536.0
1742642807.1947684,51600000,2944143.75
1742642830.4920006,51700000,4626978.0
1742642847.8471844,51750000,58655064.0
1742642859.6249857,51800000,956101.4375
1742642882.8358123,51900000,2763451.5
1742642912.4922092,52000000,680804.625
1742642958.6620321,52200000,10024303.0
1742642976.5024917,52250000,2787460.5
1742642988.4392023,52300000,2692568.5
1742643011.5145009,52400000,5588709.0
1742643041.3602765,52500000,3740930.5
1742643104.616104,52750000,2890085.25
1742643116.1703215,52800000,2817854.5
1742643138.5867746,52900000,4083068.25
1742643168.292654,53000000,5314287.0
1742643191.30158,53100000,2232906.0
1742643214.251693,53200000,1740082.625
1742643243.6557455,53300000,1854769.125
1742643266.6126456,53400000,3147635.5
1742643296.3623633,53500000,1986613.25
1742643319.2745152,53600000,868010.5625
1742643342.4182715,53700000,2488086.5
1742643360.3662271,53750000,3202234.0
1742643371.9479868,53800000,2371786.0
1742643395.1692495,53900000,3059690.25
1742643447.7687619,54100000,1887228.5
1742643470.6632895,54200000,1694891.75
1742643500.5120146,54300000,1388882.25
1742643523.7642841,54400000,3391571.5
1742643553.4174528,54500000,3597612.75
1742643576.5388072,54600000,1720387.125
1742643600.0432665,54700000,1790609.25
1742643630.2191153,54800000,1669667.0
1742643652.9874787,54900000,1183098.75
1742643682.4194834,55000000,1157767.125
1742643705.3764303,55100000,887945.375
1742643728.2670934,55200000,1666712.0
1742643758.0042536,55300000,630255.8125
1742643810.5596933,55500000,1013953.75
1742643833.5017433,55600000,290082.3125
1742643856.5829542,55700000,305702.96875
1742643886.4771655,55800000,199355.78125
1742643909.8193548,55900000,107555.4609375
1742643939.4478946,56000000,6101999.0
1742643962.9887452,56100000,3664685.5
1742643985.8149343,56200000,5093098.0
1742644015.5160704,56300000,3603087.0
1742644038.6827984,56400000,40064448.0
1742644068.3607655,56500000,3991024.5
1742644091.3313057,56600000,4313963.5
1742644114.1702783,56700000,2086177.0
1742644132.02264,56750000,12198320.0
1742644166.6412966,56900000,4911482.0
1742644195.9843886,57000000,756009.375
1742644219.0868316,57100000,1030801.375
1742644242.016139,57200000,441197.71875
1742644271.758899,57300000,637412.125
1742644295.0171351,57400000,1478794.125
1742644325.1828957,57500000,1027125.0
1742644348.5914657,57600000,4341903.0
1742644390.0527067,57750000,3883774.5
1742644402.0653212,57800000,3221056.25
1742644425.468653,57900000,3545947.25
1742644455.4757977,58000000,5177138.0
1742644479.0517068,58100000,38269384.0
1742644502.4316874,58200000,33634284.0
1742644520.604534,58250000,35201128.0
1742644532.5038996,58300000,2903711.0
1742644556.0386386,58400000,4812161.0
1742644609.6838608,58600000,3968472.5
1742644633.395579,58700000,33495224.0
1742644663.15203,58800000,3796039.5
1742644686.6055014,58900000,8148229.5
1742644716.8489404,59000000,74615520.0
1742644740.27245,59100000,44817688.0
1742644763.6678808,59200000,36447664.0
1742644781.1577337,59250000,16397113.0
1742644793.0356183,59300000,7629402.5
1742644816.3270738,59400000,41922220.0
1742644846.6681802,59500000,8922977.0
1742644893.6150463,59700000,55788440.0
1742644911.214034,59750000,20635032.0
1742644922.8097286,59800000,50731512.0
1742644946.4919508,59900000,56625364.0
1742644976.1411595,60000000,51764272.0
1742644999.8782344,60100000,40814560.0
1742645023.511412,60200000,12135608.0
1742645041.8036013,60250000,56938628.0
1742645053.6527858,60300000,15751610.0
1742645077.3982298,60400000,95195480.0
1742645107.8597353,60500000,85015360.0
1742645131.5003674,60600000,43226156.0
1742645155.2979884,60700000,20524726.0
1742645173.2684963,60750000,81717040.0
1742645184.9754548,60800000,52124912.0
1742645208.4830518,60900000,82558240.0
1742645238.418837,61000000,78611104.0
1742645261.6595702,61100000,89438432.0
1742645285.0707784,61200000,115189216.0
1742645303.470703,61250000,23161566.0
1742645315.016173,61300000,65285592.0
1742645338.2624893,61400000,96283248.0
1742645391.5705533,61600000,115888480.0
1742645415.0581758,61700000,96587080.0
1742645433.3506815,61750000,103263216.0
1742645468.910177,61900000,150350688.0
1742645498.5972564,62000000,66110804.0
1742645522.1940982,62100000,196606592.0
1742645545.7164047,62200000,123472600.0
1742645563.555003,62250000,257143136.0
1742645676.486923,62700000,189952480.0
1742645694.6901886,62750000,177782432.0
1742645706.226558,62800000,181157408.0
1742645759.1659584,63000000,304454688.0
1742645782.4459944,63100000,94408992.0
1742645806.0585663,63200000,66617676.0
1742645824.9408967,63250000,109699800.0
1742645837.1023705,63300000,174706800.0
1742645893.023021,63500000,173296704.0
1742645917.5022206,63600000,240420752.0
1742645941.9610279,63700000,424048864.0
1742645960.830227,63750000,349415808.0
1742645973.1953654,63800000,434530528.0
1742645997.7772713,63900000,668521856.0
1742646028.6686285,64000000,571820672.0
1742646052.7186737,64100000,852306176.0
1742646077.0554333,64200000,1287810688.0
1742646096.2174363,64250000,688103936.0
1742646108.9087512,64300000,1005356416.0
1742646133.4458578,64400000,957511616.0
1742646165.1871011,64500000,1383558912.0
1742646214.6538763,64700000,1815245568.0
1742646233.2127578,64750000,1471003008.0
1742646245.6582992,64800000,942383104.0
1742646270.5205715,64900000,916536896.0
1742646300.23622,65000000,881598272.0
1742646324.5991454,65100000,1831373056.0
1742646349.136041,65200000,1139246848.0
1742646367.3262668,65250000,1492143616.0
1742646379.6496658,65300000,1109134080.0
1742646459.8422036,65600000,1706355456.0
1742646484.237101,65700000,2170810624.0
1742646502.2957284,65750000,1834918400.0
1742646514.603494,65800000,2458707968.0
1742646539.3325167,65900000,2931200256.0
1742646570.034225,66000000,2901598720.0
1742646618.5664463,66200000,4319996928.0
1742646636.4545462,66250000,3079215872.0
1742646648.9855926,66300000,2971642880.0
1742646672.6033754,66400000,3025137664.0
1742646703.5321639,66500000,3079211520.0
1742646727.8074484,66600000,2769471488.0
1742646751.8488085,66700000,4429208576.0
1742646769.8553843,66750000,2814972416.0
1742646805.1733496,66900000,3491043840.0
1742646835.1413345,67000000,2749327616.0
1742646857.4365532,67100000,5895774208.0
1742646881.7385356,67200000,2151834368.0
1742646900.4900982,67250000,2253106432.0
1742646912.7905447,67300000,3422528000.0
1742646937.0042472,67400000,2599146496.0
1742646968.2694626,67500000,6068670976.0
1742646992.5959814,67600000,2590446592.0
1742647016.8187325,67700000,3109240064.0
1742647047.5165925,67800000,4553979392.0
1742647071.837521,67900000,4737212416.0
1742647102.7309084,68000000,6152340480.0
1742647151.7295094,68200000,7453594624.0
1742647170.7887487,68250000,3372672512.0
1742647183.41731,68300000,6110788608.0
1742647207.4863768,68400000,4330572800.0
1742647238.2498512,68500000,4742714368.0
1742647262.6311235,68600000,5958586368.0
1742647286.939129,68700000,6059496448.0
1742647305.6346056,68750000,6285768704.0
1742647318.0467033,68800000,6827672576.0
1742647342.2459817,68900000,4807876608.0
1742647373.2590823,69000000,4168628992.0
1742647397.2989001,69100000,2869546496.0
1742647420.9965622,69200000,4539446272.0
1742647439.602645,69250000,6515566080.0
1742647451.9773638,69300000,7109399040.0
1742647476.375512,69400000,4926505984.0
1742647507.6122105,69500000,7454219264.0
1742647531.666209,69600000,8366768128.0
1742647555.8697784,69700000,7259284480.0
1742647574.2916193,69750000,6258407424.0
1742647586.5826042,69800000,9013999616.0
1742647640.9907422,70000000,9963734016.0
1742647664.9615467,70100000,6436628480.0
1742647708.1423833,70250000,6898582528.0
1742647720.6896183,70300000,6651737088.0
1742647775.9002886,70500000,13214584832.0
1742647825.1013064,70700000,3528665088.0
1742647843.701781,70750000,4403148800.0
1742647880.699005,70900000,3343582976.0
1742647911.7366052,71000000,3878514688.0
1742647960.5086358,71200000,3074432000.0
1742647979.4289308,71250000,3477677568.0
1742647992.1062658,71300000,5452022272.0
1742648016.3062756,71400000,3289694720.0
1742648047.638989,71500000,9455025152.0
1742648072.0700083,71600000,3946896896.0
1742648115.4229765,71750000,7177775104.0
1742648127.8159258,71800000,7040174592.0
1742648152.3392973,71900000,6399022080.0
1742648232.4592304,72200000,6867265536.0
1742648251.2477057,72250000,7679881216.0
1742648287.2121403,72400000,7967837696.0
1742648318.0313005,72500000,18771615744.0
1742648341.9632149,72600000,25654538240.0
1742648365.4173563,72700000,31944151040.0
1742648383.8302166,72750000,9259342848.0
1742648395.7741854,72800000,23107170304.0
1742648419.71982,72900000,22954536960.0
1742648475.88919,73100000,36322082816.0
1742648500.4609227,73200000,17659402240.0
1742648519.3072696,73250000,10127496192.0
1742648556.497763,73400000,8253602816.0
1742648587.7844477,73500000,8745398272.0
1742648612.2517679,73600000,8514606080.0
1742648636.9941545,73700000,7063892992.0
1742648655.8662999,73750000,5384823808.0
1742648668.409996,73800000,5347326976.0
1742648692.9965382,73900000,6275793408.0
1742648724.5425153,74000000,5258262528.0
1742648749.7021816,74100000,4891884032.0
