time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,tau_con1,tau_con2
9.331999999999785800e+00,3.141592929037302362e+00,-6.948917395424050709e-07,-5.245861051839929404e-07,1.323328306651219127e-06,0.000000000000000000e+00,6.115981785208881574e-07
9.333999999999786468e+00,3.141592927990159989e+00,-6.922501875279081607e-07,-5.225918212451857149e-07,1.318298160325558002e-06,0.000000000000000000e+00,6.092734011592292813e-07
9.335999999999787136e+00,3.141592926946998432e+00,-6.896186763720835927e-07,-5.206051352070251578e-07,1.313287164969056314e-06,0.000000000000000000e+00,6.069570331474808907e-07
9.337999999999787804e+00,3.141592925907802591e+00,-6.869971679253242466e-07,-5.186259803283532831e-07,1.308295169326453467e-06,0.000000000000000000e+00,6.046498588343913170e-07
9.339999999999788471e+00,3.141592924872557369e+00,-6.843856241901881298e-07,-5.166543623457255020e-07,1.303322172484409293e-06,0.000000000000000000e+00,6.023511350456328727e-07
9.341999999999789139e+00,3.141592923841247664e+00,-6.817840073009501555e-07,-5.146902243227044423e-07,1.298368043635534478e-06,0.000000000000000000e+00,6.000614262056892714e-07
9.343999999999789807e+00,3.141592922813858824e+00,-6.791922795436010138e-07,-5.127335623272728479e-07,1.293432761875236728e-06,0.000000000000000000e+00,5.977800291056121931e-07
9.345999999999790475e+00,3.141592921790375748e+00,-6.766104033685769120e-07,-5.107843132132443563e-07,1.288516183632969058e-06,0.000000000000000000e+00,5.955078934026652722e-07
9.347999999999791143e+00,3.141592920770783781e+00,-6.740383413328340625e-07,-5.088425009522482153e-07,1.283618345966881790e-06,0.000000000000000000e+00,5.932440241210589242e-07
9.349999999999791811e+00,3.141592919755067825e+00,-6.714760560955039325e-07,-5.069080644484381905e-07,1.278739109654348646e-06,0.000000000000000000e+00,5.909890088125086005e-07
9.351999999999792479e+00,3.141592918743213225e+00,-6.689235104800562513e-07,-5.049809976372149747e-07,1.273878449572555369e-06,0.000000000000000000e+00,5.887423929870868916e-07
9.353999999999793147e+00,3.141592917735205326e+00,-6.663806674372575182e-07,-5.030612572592907213e-07,1.269036263532647335e-06,0.000000000000000000e+00,5.865042766243277268e-07
